X,Y,FID,UML_ID,Group_Name,Parent_Com,Mill_Name,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,GPS_coordi,GPS_coor_1,GPS_coor_2,ISO,Country,Province,District,Confidence,Alternativ
11553000.0251217,191351.503561874,85,PO1000003964,YPJ PLANTATIONS SDN BHD,YPJ PLANTATIONS SDN BHD,ALAF,Not RSPO Certified, ,2021/07/14 00:00:00+00,1.718682,103.782365,"1.718682, 103.782365",103.782365,1.718682,MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified, 
13128402.8096653,532364.002055476,86,PO1000003965,YUWANG GROUP,YUWANG PALM OIL MILL SDN BHD,YUWANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.776764,117.934449,"4.776764, 117.934449",117.934449,4.776764,MYS,Malaysia,Sabah,Lahad Datu,1-Fully Verified, 
11189345.4087804,563149.739958788,87,PO1000003966,HILLTOP PALMS SDN BHD,HILLTOP PALMS SDN BHD,TALI AYER,Not RSPO Certified, ,2021/07/14 00:00:00+00,5.0523,100.5156,"5.0523, 100.5156",100.5156,5.0523,MYS,Malaysia,Perak,Kerian,1-Fully Verified, 
11707470.8467286,-424440.177580685,88,PO1000003970,SAMPOERNA AGRO,GUNUNG TUA ABADI,SUMBER SAWIT,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-3.81,105.17,"-3.81, 105.17",105.17,-3.81,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, 
12570545.6643411,-221650.20270292,89,PO1000003976,TSH RESOURCES,SARANA PRIMA MULTI NIAGA,SARANA PRIMA MULTI NIAGA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-1.990717,112.923133,"-1.990717, 112.923133",112.923133,-1.990717,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified, 
-8037607.09367974,335542.037738682,90,PO1000010169,UNKNOWN,POLIGROW COLOMBIA LTDA,POLIGROW COLOMBIA LTDA,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,3.012836,-72.203053,"3.012836, -72.203053",-72.203053,3.012836,COL,Colombia,Meta,Mapiripán,3-Low Confidence,OLIOMAPI
-8260883.37935108,1183394.3188519,91,PO1000003979,UNKNOWN,AGROPECUARIA SANTA MARIA S.A.,ACEITES CIMARRONES SAS,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,10.570139,-74.208778,"10.570139, -74.208778",-74.208778,10.570139,COL,Colombia,Magdalena,Aracataca,1-Fully Verified,ACEITES LA UNION
-8209761.46167714,379772.016333041,92,PO1000003980,C.I BIOCOSTA S.A,AGROPECUARIA LA RIVERA GAITAN SAS,AGROPECUARIA LA RIVERA GAITAN SAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.409536,-73.749542,"3.409536, -73.749542",-73.749542,3.409536,COL,Colombia,Meta,Fuente de Oro,1-Fully Verified, 
-8188476.17316205,391629.711121473,93,PO1000003981,C.I BIOCOSTA S.A,AGROPECUARIA SANTA MARIA S.A. SAN MARTIN,AGROPECUARIA SANTA MARIA S.A. (SAN MARTIN),RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,3.515861,-73.558333,"3.515861, -73.558333",-73.558333,3.515861,COL,Colombia,Meta,San Martín,1-Fully Verified, 
-9233361.76800084,942480.226556144,94,PO1000003982,UNKNOWN,COOPERATIVA AGROINDUSTRIAL DE PRODUCTORES DE PALMA ACEITERA R.L. (COOPEAGROPAL R.L.),COOPEAGROPAL EL ROBEL,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.4358,-82.9447,"8.4358, -82.9447",-82.9447,8.4358,CRI,Costa Rica,Puntarenas,Corredores,1-Fully Verified, 
-8190822.67670848,397063.789389769,95,PO1000003983,UNKNOWN,ENTREPALMAS S.A.S.,ENTREPALMAS S.A.S.,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,3.564583,-73.579412,"3.564583, -73.579412",-73.579412,3.564583,COL,Colombia,Meta,San Martín,1-Fully Verified, 
-9236022.3038308,940837.216734182,96,PO1000003984,UNKNOWN,PALMATEC CORPORATION DE COSTA RICA S.A.,PALMATEC CORPORATION DE COSTA RICA S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.4212,-82.9686,"8.4212, -82.9686",-82.9686,8.4212,CRI,Costa Rica,Puntarenas,Corredores,2-High Confidence, 
-8156620.3197597,413415.62362445,97,PO1000003985,UNKNOWN,EXTRACTORA LA PAZ S.A.,EXTRACTORA LA PAZ S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.711178,-73.272167,"3.711178, -73.272167",-73.272167,3.711178,COL,Colombia,Meta,San Carlos de Guaroa,1-Fully Verified, 
-8153348.41728631,437812.311569886,98,PO1000003988,UNKNOWN,ACEITES MORICHAL S.A.,ACEITES MORICHAL,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.92985,-73.242775,"3.92985, -73.242775",-73.242775,3.92985,COL,Colombia,Meta,San Carlos de Guaroa,1-Fully Verified, 
-8846562.9389677,-107512.557205555,99,PO1000003989,UNKNOWN,CIECOPALMA,QUEVEPALMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.965756,-79.470027,"-0.965756, -79.470027",-79.470027,-0.965756,ECU,Ecuador,Los Rios,Quevedo,1-Fully Verified, 
-8196095.4357094,441319.507028076,100,PO1000003990,C.I BIOCOSTA S.A,INVERSIONES LA MEJORANA S.A.S,INVERSIONES LA MEJORANA S.A.S,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.961281,-73.626778,"3.961281, -73.626778",-73.626778,3.961281,COL,Colombia,Meta,Acacías,1-Fully Verified, 
-8571097.07038623,-42580.3307624106,101,PO1000003991,OLEANA/GRUPO ALZAMORA,EXTRACTOCOCA EXTRACTORA RIO COCA S.A.,EXTRACTORA RIO COCA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.382502778,-76.995475,"-0.382502778, -76.995475",-76.995475,-0.382502778,ECU,Ecuador,Orellana,Orellana,1-Fully Verified, 
-8190971.62218716,445090.524047956,102,PO1000003992,UNKNOWN,ALIANZA ORIENTAL S.A.,ALIANZA ORIENTAL S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,3.995075,-73.58075,"3.995075, -73.58075",-73.58075,3.995075,COL,Colombia,Meta,Villavicencio,2-High Confidence, 
-8824651.63861696,32285.9071545169,103,PO1000003993,OLEANA/GRUPO ALZAMORA,EXTRACTORA LA SEXTA S.A.,LA SEXTA,Not RSPO Certified, ,2021/07/14 00:00:00+00,0.290028,-79.27319444,"0.290028, -79.27319444",-79.27319444,0.290028,ECU,Ecuador,Esmeraldas,Quinindé,1-Fully Verified, 
-8203538.36818333,454465.514855998,104,PO1000003994,C.I BIOCOSTA S.A,ACEITES LAS COLOMBIANAS (ALASCOL) S.A.S.,ACEITES LAS COLOMBIANAS,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.079083,-73.693639,"4.079083, -73.693639",-73.693639,4.079083,COL,Colombia,Meta,Villavicencio,1-Fully Verified,OLEAGOSINAS DEL OCOA
-8833439.70683706,-5197.95287848491,105,PO1000003995,OLEANA/GRUPO ALZAMORA,ALCOPALMA S.A.,TEOBROMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-0.046694,-79.352139,"-0.046694, -79.352139",-79.352139,-0.046694,ECU,Ecuador,Santo Domingo de los Tsachilas,La Concordia,3-Low Confidence, 
-8019141.63918594,462155.014758685,106,PO1000003996,UNKNOWN,SAPUGA S.A.,SAPUGA S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.147981,-72.037175,"4.147981, -72.037175",-72.037175,4.147981,COL,Colombia,Meta,Puerto Gaitán,2-High Confidence, 
-9886219.07808749,1743249.69073017,107,PO1000003997,AGROAMERICA,EXTRACTORA LA FRANCIA / AGROCARIBE,EXTRACTORA LA FRANCIA,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,15.468472,-88.809417,"15.468472, -88.809417",-88.809417,15.468472,GTM,Guatemala,Izabal,Morales,1-Fully Verified, 
-10026747.5787505,1818469.16194028,108,PO1000003998,GRUPO HAME,REFORESTADORA DE PALMA DEL PETEN S.A. (REPSA),REPSA I,Not RSPO Certified, ,2021/07/14 00:00:00+00,16.118667,-90.071806,"16.118667, -90.071806",-90.071806,16.118667,GTM,Guatemala,Petén,Sayaxché,2-High Confidence, 
-8165991.52845315,479256.187023261,109,PO1000003999,INPARME S.A.,HACIENDA LA CABAÑA S.A.,HACIENDA LA CABAÑA S.A.,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.301186,-73.35635,"4.301186, -73.35635",-73.35635,4.301186,COL,Colombia,Cundinamarca,Paratebueno,2-High Confidence, 
-10001827.3749026,1780149.5380198,110,PO1000004000,NATURACEITES S.A.,NATURACEITES S.A.,FRAY MILL / YALCOBE,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,15.787694,-89.847944,"15.787694, -89.847944",-89.847944,15.787694,GTM,Guatemala,Alta Verapaz,Fray Bartolomé de las Casas,1-Fully Verified, 
-10037210.9429681,1820906.48318079,111,PO1000004002,GRUPO HAME,REFORESTADORA DE PALMA DEL PETEN S.A. (REPSA),REPSA II,Not RSPO Certified, ,2021/07/14 00:00:00+00,16.1397,-90.1658,"16.1397, -90.1658",-90.1658,16.1397,GTM,Guatemala,Petén,Sayaxché,2-High Confidence, 
-8116038.91071051,508614.932627911,112,PO1000004003,UNKNOWN,PALMERAS SANTANA LTDA,PALMERAS SANTANA LTDA,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.564131,-72.907618,"4.564131, -72.907618",-72.907618,4.564131,COL,Colombia,Casanare,Villanueva,1-Fully Verified, 
-9559620.93911943,1787223.09658807,113,PO1000004004,GRUPO JAREMAR,AGROINDUSTRIAL PALMA REAL S.A. DE C.V.,AGROINDUSTRIAL PALMA REAL S.A. DE C.V. (AGROPALMA),Not RSPO Certified, ,2021/07/14 00:00:00+00,15.84883056,-85.875536,"15.84883056, -85.875536",-85.875536,15.84883056,HND,Honduras,Colón,Trujillo,1-Fully Verified, 
-8107111.64414634,512068.513899341,114,PO1000004005,C.I BIOCOSTA S.A,EXTRACTORA CUSIANA LTDA,EXTRACTORA CUSIANA LTDA,Not RSPO Certified, ,2021/07/14 00:00:00+00,4.595056,-72.827423,"4.595056, -72.827423",-72.827423,4.595056,COL,Colombia,Casanare,Villanueva,2-High Confidence, 
-9783641.17294774,1775005.42611863,115,PO1000004006,GRUPO JAREMAR,CORPORACION INDUSTRIAL DE SULA (COINSU),CORPORACION INDUSTRIAL DE SULA (COINSU),Not RSPO Certified, ,2021/07/14 00:00:00+00,15.743222,-87.887944,"15.743222, -87.887944",-87.887944,15.743222,HND,Honduras,Cortés,Choloma,1-Fully Verified, 
-7979655.05732869,529431.401544436,116,PO1000004007,MANUELITA,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.S.,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,4.750511,-71.682461,"4.750511, -71.682461",-71.682461,4.750511,COL,Colombia,Casanare,Orocué,1-Fully Verified, 
-9547657.54476337,1777092.56985254,117,PO1000004008,UNKNOWN,PALMEROS DE AGUAN S.A.  (PALMASA),PALMEROS DE AGUAN S.A. (PALMASA),Not RSPO Certified, ,2021/07/14 00:00:00+00,15.761267,-85.768067,"15.761267, -85.768067",-85.768067,15.761267,HND,Honduras,Colón,Bonito Oriental,1-Fully Verified, 
-9557610.06383774,1773244.94389069,118,PO1000004009,DINANT,EXPORTADORA DEL ATLANTICO (DINANT),PLANTA EXTRACTORA AGUAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.728,-85.857472,"15.728, -85.857472",-85.857472,15.728,HND,Honduras,Colón,Tocoa,1-Fully Verified, 
-8195541.28728423,813044.197962398,119,PO1000004010,UNKNOWN,FEDEPALMA,EXTRACTORA CENTRAL S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,7.284,-73.6218,"7.284, -73.6218",-73.6218,7.284,COL,Colombia,Santander,Sabana de Torres,1-Fully Verified, 
-9728581.32828699,1758221.77234116,120,PO1000004011,DINANT,EXPORTADORA DEL ATLANTICO (DINANT),PLANTA EXTRACTORA LEAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,15.598056,-87.393333,"15.598056, -87.393333",-87.393333,15.598056,HND,Honduras,Atlántida,Arizona,1-Fully Verified, 
-8224699.20150771,814678.222854922,121,PO1000004012,SACEITES,EXTRACTORA MONTERREY  S.A.,EXTRACTORA MONTERREY  S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,7.29856,-73.88373,"7.29856, -73.88373",-73.88373,7.29856,COL,Colombia,Santander,Puerto Wilches,1-Fully Verified, 
11046010.4324349,951945.625677441,122,PO1000004013,UNKNOWN,SPO AGRO INDUSTRIES,SPO AGRO INDUSTRIES,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.5199,99.228,"8.5199, 99.228",99.228,8.5199,THA,Thailand,Surat Thani,Prasaeng,1-Fully Verified, 
-8219540.54498486,819223.246821463,123,PO1000004014,UNKNOWN,PALMERAS DE PUERTO WILCHES S.A.,PALMERAS DE PUERTO WILCHES S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,7.339056,-73.837389,"7.339056, -73.837389",-73.837389,7.339056,COL,Colombia,Santander,Puerto Wilches,1-Fully Verified, 
11068329.990339,1015534.65547441,124,PO1000004015,UNKNOWN,SAENGSIRI AGRO‐INDUSTRIES CO. LTD,SAENGSIRI AGRO‐INDUSTRIES CO. LTD,Not RSPO Certified, ,2021/07/14 00:00:00+00,9.0844,99.4285,"9.0844, 99.4285",99.4285,9.0844,THA,Thailand,Surat Thani,Kanchanadit,1-Fully Verified, 
-8232135.12085372,845756.149639828,125,PO1000004016,UNKNOWN,EXTRACTORA VIZCAYAS S.A.S.,EXTRACTORA VIZCAYAS S.A.S.,Not RSPO Certified, ,2021/07/14 00:00:00+00,7.575389,-73.950528,"7.575389, -73.950528",-73.950528,7.575389,COL,Colombia,Bolívar,Simití,2-High Confidence, 
-7766104.08765102,2122632.73801115,126,PO1000004017,MERCASID,INDUSPALMA DOMINICANA SA,INDUSPALMA DOMINICANA,Not RSPO Certified, ,2021/07/14 00:00:00+00,18.7254,-69.7641,"18.7254, -69.7641",-69.7641,18.7254,DOM,Dominican Republic,Monte Plata,Monte Plata,1-Fully Verified, 
-9222875.47196811,943324.262584907,127,PO1000004018,UNKNOWN,COOPERATIVA DE PRODUCTORES DE PALMA ACEITERA DE CHIRIQUÍ,COOPEMAPACHI,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.4433,-82.8505,"8.4433, -82.8505",-82.8505,8.4433,PAN,Panama,Chiriquí,Barú,1-Fully Verified, 
-8076081.5587267,916238.809282671,128,PO1000004019,C.I BIOCOSTA S.A,COOPERATIVA PALMAS DE RISARALDA LTDA,COOPAR LTDA,Not RSPO Certified, ,2021/07/14 00:00:00+00,8.20255,-72.548675,"8.20255, -72.548675",-72.548675,8.20255,COL,Colombia,Norte de Santander,San José de Cúcuta,1-Fully Verified, 
-8514950.30221737,-931137.966228721,129,PO1000004020,GRUPO PALMAS / PALMAS DEL ESPINO,INDUSTRIAS DEL ESPINO SA,EXTRACTORA PALMAWASI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-8.335,-76.4911,"-8.335, -76.4911",-76.4911,-8.335,PER,Peru,San Martín,Tocache,1-Fully Verified, 
-8189361.94235029,1079506.23463619,130,PO1000004025,C.I BIOCOSTA S.A,ACEITAGRO S.A.,ACEITAGRO,Not RSPO Certified, ,2021/07/14 00:00:00+00,9.6514,-73.56629,"9.6514, -73.56629",-73.56629,9.6514,COL,Colombia,Cesar,Agustín Codazzi,1-Fully Verified,PALMAGRO
-8155543.52632526,1111197.94788702,131,PO1000004026,UNKNOWN,EXTRACTORA SICARARE LTDA,EXTRACTORA SICARARE LTDA,RSPO Certified,"RSPO Certified, IP, MB",2021/07/14 00:00:00+00,9.931944,-73.262494,"9.931944, -73.262494",-73.262494,9.931944,COL,Colombia,Cesar,Agustín Codazzi,1-Fully Verified, 
-8231413.99319236,1111656.3322005,132,PO1000004027,C.I BIOCOSTA S.A,PALMARIGUANI S.A,PALMARIGUANI S.A,Not RSPO Certified, ,2021/07/14 00:00:00+00,9.936,-73.94405,"9.936, -73.94405",-73.94405,9.936,COL,Colombia,Cesar,Bosconia,1-Fully Verified, 
-8256444.18069723,1188916.50576884,133,PO1000004029,UNKNOWN,PALMACEITE S.A.,PALMACEITE S.A.,RSPO Certified,"RSPO Certified, IP",2021/07/14 00:00:00+00,10.6189,-74.1689,"10.6189, -74.1689",-74.1689,10.6189,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
-8261594.37693878,1194817.80855338,134,PO1000004030,FAMAR S.A.,EL ROBLE S.A,EXTRACTORA EL ROBLE S.A.,RSPO Certified,"RSPO Certified, IP, MB",2021/07/14 00:00:00+00,10.671,-74.215165,"10.671, -74.215165",-74.215165,10.671,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
-8259330.24981553,1198606.04862198,135,PO1000004031,EXTRACTORA FRUPALMA S.A.,FRUPALMA S.A,FRUPALMA S.A,Not RSPO Certified, ,2021/07/14 00:00:00+00,10.70444,-74.194826,"10.70444, -74.194826",-74.194826,10.70444,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
-8259906.2168609,1200620.64713223,136,PO1000004032,C.I BIOCOSTA S.A,PALMAS OLEAGINOSAS DEL MAGDALENA LTDA (PALDEMA),"PALMAS OLEAGINOSAS DEL MAGDALENA LTDA (PALDEMA, PADELMA)",Not RSPO Certified, ,2021/07/14 00:00:00+00,10.722222,-74.2,"10.722222, -74.2",-74.2,10.722222,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
-8257455.2956321,1206117.60755207,137,PO1000004033,UNKNOWN,EXTRACTORA LA BELLA S.A.S.,EXTRACTORA LA BELLA S.A.S.,Not RSPO Certified, ,2021/07/14 00:00:00+00,10.770736,-74.177983,"10.770736, -74.177983",-74.177983,10.770736,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
-8261979.8763354,1232333.60871376,138,PO1000004034,GRADESA S.A.,GRASAS Y DERIVADOS S.A. (GRADESA),GRADESA S.A.,Not RSPO Certified, ,2021/07/14 00:00:00+00,11.002,-74.218628,"11.002, -74.218628",-74.218628,11.002,COL,Colombia,Magdalena,Ciénaga,1-Fully Verified, 
11674813.381673,-564423.743174524,139,PO1000004055,MEDCO AGRO,KRIYA SWARNA PUBIAN,KRIYA SWARNA PUBIAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,-5.0637,104.876633,"-5.0637, 104.876633",104.876633,-5.0637,IDN,Indonesia,Lampung,Lampung Tengah,1-Fully Verified, 
11605715.4813063,-498280.759189256,140,PO1000004056,MAKIN,WAHANA KARYA MANDIRI KAHURIPAN,BUNGA MAYANG,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.471586,104.255916,"-4.471586, 104.255916",104.255916,-4.471586,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ulu Timur,1-Fully Verified, 
13540927.4617013,-492031.42204267,141,PO1000004057,TORGANDA,DAMAI JAYA LESTARI,DAMAI JAYA LESTARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.415616,121.640221,"-4.415616, 121.640221",121.640221,-4.415616,IDN,Indonesia,Sulawesi Tenggara,Kolaka,1-Fully Verified, 
11448163.2248747,-487853.997283701,142,PO1000004059,TRINITY INTERLINK,SINAR BENGKULU SELATAN,SINAR BENGKULU SELATAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.3782,102.8406,"-4.3782, 102.8406",102.8406,-4.3782,IDN,Indonesia,Bengkulu,Bengkulu Selatan,1-Fully Verified, 
11718706.9908513,-484800.219462898,143,PO1000004060,SINAR JAYA AGRO INVESTAMA (SJAI),MENGGALA SAWITINDO,MENGGALA SAWITINDO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.350847,105.270936,"-4.350847, 105.270936",105.270936,-4.350847,IDN,Indonesia,Lampung,Tulangbawang,1-Fully Verified, 
11433901.6396312,-473174.800860804,144,PO1000004061,PTPN III,PERKEBUNAN NUSANTARA VII,UNIT TALO PINO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.2467079,102.712486,"-4.2467079, 102.712486",102.712486,-4.2467079,IDN,Indonesia,Bengkulu,Seluma,1-Fully Verified, 
11713098.7149051,-466720.950976671,145,PO1000004063,UNKNOWN,SURYA UTAMA NABATI,SURYA UTAMA NABATI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.188889,105.220556,"-4.188889, 105.220556",105.220556,-4.188889,IDN,Indonesia,Lampung,Tulang Bawang Barat,1-Fully Verified, 
11706224.0684317,-448976.751204613,146,PO1000004064,TUDUNG,GARUDA BUMI PERKASA,GARUDA BUMI PERKASA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-4.0299,105.1588,"-4.0299, 105.1588",105.1588,-4.0299,IDN,Indonesia,Lampung,Mesuji,1-Fully Verified, 
11616689.8019867,-434088.006817857,147,PO1000004065,RAJAWALI NUSANTARA INDONESIA (RNI),MITRA OGAN,PKS I,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.896472,104.3545,"-3.896472, 104.3545",104.3545,-3.896472,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ulu,1-Fully Verified, 
12777948.7925007,-415009.623312531,148,PO1000004066,PTPN III,PERKEBUNAN NUSANTARA XIII,PELAIHARI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.725467,114.786267,"-3.725467, 114.786267",114.786267,-3.725467,IDN,Indonesia,Kalimantan Selatan,Tanah Laut,1-Fully Verified, 
11378213.9530424,-404865.199513812,149,PO1000004067,UNKNOWN,SAWIT MULIA,SAWIT MULIA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.634526,102.212235,"-3.634526, 102.212235",102.212235,-3.634526,IDN,Indonesia,Bengkulu,Bengkulu Tengah,1-Fully Verified, 
11490297.429501,-404696.433828766,150,PO1000004068,SINAR MAS,SAWIT MAS SEJAHTERA,SUNGAI KIKIM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.633013,103.219098,"-3.633013, 103.219098",103.219098,-3.633013,IDN,Indonesia,Sumatera Selatan,Lahat,1-Fully Verified, 
12887568.7686281,-371695.70811381,151,PO1000004070,EAGLE HIGH PLANTATIONS,SURYABUMI TUNGGAL PERKASA,BATU BULAN,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.337111,115.771,"-3.337111, 115.771",115.771,-3.337111,IDN,Indonesia,Kalimantan Selatan,Tanah Bumbu,1-Fully Verified, 
11313415.3227296,-356516.079687217,152,PO1000004072,UNKNOWN,AGRICINAL,AGRICINAL,Not RSPO Certified, ,2021/07/14 00:00:00+00,-3.200972,101.630139,"-3.200972, 101.630139",101.630139,-3.200972,IDN,Indonesia,Bengkulu,Bengkulu Utara,1-Fully Verified, 
11442289.5632625,-333881.427291323,153,PO1000004075,UNKNOWN,KARYA INDO SEJATITAMA,KARYA INDO SEJATITAMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.997939,102.787836,"-2.997939, 102.787836",102.787836,-2.997939,IDN,Indonesia,Sumatera Selatan,Musi Rawas,1-Fully Verified, 
11503953.993312,-331376.230116335,154,PO1000004077,LONSUM,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,GUNUNG BAIS,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.975465,103.341777,"-2.975465, 103.341777",103.341777,-2.975465,IDN,Indonesia,Sumatera Selatan,Musi Rawas,1-Fully Verified, 
11290440.7609417,-320243.685701784,155,PO1000004078,SUPERVENTURE,BUMI MENTARI KARYA,BUMI MENTARI KARYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.87559,101.423755,"-2.87559, 101.423755",101.423755,-2.87559,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11699556.0309332,-310325.257565535,156,PO1000004080,META EPSI,ANDIRA AGRO,ANDIRA AGRO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.7866,105.0989,"-2.7866 , 105.0989",105.0989,-2.7866,IDN,Indonesia,Sumatera Selatan,Ogan Komering Ilir,1-Fully Verified, 
11288077.1141937,-311117.344191857,157,PO1000004081,WIDYA,DARIA DHARMA PRATAMA,LUBUK BENTO,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.793707,101.402522,"-2.793707, 101.402522",101.402522,-2.793707,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11647526.4141313,-308016.118806766,158,PO1000004082,GAMA PLANTATIONS,SWADAYA INDOPALMA,SWADAYA INDOPALMA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.765881,104.63151,"-2.765881, 104.63151",104.63151,-2.765881,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified, 
12442464.3525411,-288515.901459772,159,PO1000004083,UNITED PLANTATIONS,SURYA SAWIT SEJATI,LADA,RSPO Certified,"RSPO Certified, MB",2021/07/14 00:00:00+00,-2.590899,111.772559,"-2.590899, 111.772559",111.772559,-2.590899,IDN,Indonesia,Kalimantan Tengah,Kotawaringin Barat,1-Fully Verified, 
11808409.1270884,-276441.487457681,160,PO1000004084,CAPELLA,SWARNA NUSA SENTOSA,SWARNA NUSA SENTOSA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.482539,106.076744,"-2.482539, 106.076744",106.076744,-2.482539,IDN,Indonesia,Bangka Belitung,Bangka Tengah,1-Fully Verified, 
11299677.9409683,-331966.909839058,161,PO1000004085,WIDYA,DARIA DHARMA PRATAMA,IPUH,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.980764,101.506734,"-2.980764, 101.506734",101.506734,-2.980764,IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified, 
11408072.1781825,-247609.558262515,162,PO1000004090,LAMBANG JAYA,LAMBANG SAWIT PERKASA,LAMBANG SAWIT PERKASA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.223756,102.480456,"-2.223756, 102.480456",102.480456,-2.223756,IDN,Indonesia,Jambi,Sarolangun,1-Fully Verified,SABANG SAWIT NUSANTARA
12922396.0731982,-239484.105248034,163,PO1000004092,PADASA ENAM UTAMA,MULTI MAKMUR MITRA ALAM,MULTI MAKMUR MITRA ALAM,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.150817,116.083859,"-2.150817, 116.083859",116.083859,-2.150817,IDN,Indonesia,Kalimantan Timur,Paser,1-Fully Verified,PASER
13523643.7749217,-237153.341440136,164,PO1000004093,ASTRA AGRO LESTARI,AGRO NUSA ABADI,AGRO NUSA ABADI,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.129894,121.484959,"-2.129894, 121.484959",121.484959,-2.129894,IDN,Indonesia,Sulawesi Tengah,Morowali,1-Fully Verified, 
11403175.9016994,-232183.326600298,165,PO1000004094,MENTARI,GRAHACIPTA BANGKOJAYA,GRAHA CIPTA BANGKO JAYA,Not RSPO Certified, ,2021/07/14 00:00:00+00,-2.0852778,102.436472,"-2.0852778, 102.436472",102.436472,-2.0852778,IDN,Indonesia,Jambi,Merangin,1-Fully Verified, 
